,index,trial_type,trial_index,time_elapsed,subject,study_id,condition,rt,url,view_history,response,question_order,success,timeout,failed_images,failed_audio,failed_video,responses,filename,task,subj_id,label1,label2,mixtureCoeff,id1,id2,class_pair
83,102,multiple-slider,33,361643,ggu7hhh03qg1sqj,633dba58fdd310c8d2d6d7e5,4,9865.699999809263,,,,"[0,1]",,,,,,"{""mixingcoeff"":22,""confidence"":40}",mixed_0.5_Airplane_2966_Truck_1834.png,rate_mixture,,Airplane,Truck,0.5,2966.0,1834.0,Airplane_2966_Truck_1834.png
84,103,multiple-slider,34,367874,ggu7hhh03qg1sqj,633dba58fdd310c8d2d6d7e5,4,6227.800000190735,,,,"[0,1]",,,,,,"{""mixingcoeff"":100,""confidence"":100}",mixed_0.1_Frog_2707_Ship_1556.png,rate_mixture,,Frog,Ship,0.1,2707.0,1556.0,Frog_2707_Ship_1556.png
85,104,multiple-slider,35,372121,ggu7hhh03qg1sqj,633dba58fdd310c8d2d6d7e5,4,4243.900000095367,,,,"[0,1]",,,,,,"{""mixingcoeff"":53,""confidence"":58}",mixed_0.1_Ship_4910_Truck_6804.png,rate_mixture,,Ship,Truck,0.1,4910.0,6804.0,Ship_4910_Truck_6804.png
86,105,multiple-slider,36,375199,ggu7hhh03qg1sqj,633dba58fdd310c8d2d6d7e5,4,3074.5,,,,"[0,1]",,,,,,"{""mixingcoeff"":43,""confidence"":76}",mixed_0.5_Cat_7827_Frog_1184.png,rate_mixture,,Cat,Frog,0.5,7827.0,1184.0,Cat_7827_Frog_1184.png
87,106,multiple-slider,37,379837,ggu7hhh03qg1sqj,633dba58fdd310c8d2d6d7e5,4,4635.700000286102,,,,"[0,1]",,,,,,"{""mixingcoeff"":78,""confidence"":43}",mixed_0.75_Airplane_3965_Deer_3378.png,rate_mixture,,Airplane,Deer,0.75,3965.0,3378.0,Airplane_3965_Deer_3378.png
88,107,multiple-slider,38,383083,ggu7hhh03qg1sqj,633dba58fdd310c8d2d6d7e5,4,3243.0,,,,"[0,1]",,,,,,"{""mixingcoeff"":32,""confidence"":61}",mixed_0.5_Automobile_9998_Ship_4223.png,rate_mixture,,Automobile,Ship,0.5,9998.0,4223.0,Automobile_9998_Ship_4223.png
89,108,multiple-slider,39,386601,ggu7hhh03qg1sqj,633dba58fdd310c8d2d6d7e5,4,3515.3999996185303,,,,"[0,1]",,,,,,"{""mixingcoeff"":75,""confidence"":50}",mixed_0.75_Ship_1349_Truck_4091.png,rate_mixture,,Ship,Truck,0.75,1349.0,4091.0,Ship_1349_Truck_4091.png
90,109,multiple-slider,40,389760,ggu7hhh03qg1sqj,633dba58fdd310c8d2d6d7e5,4,3155.599999904633,,,,"[0,1]",,,,,,"{""mixingcoeff"":46,""confidence"":62}",mixed_0.5_Frog_2802_Ship_9680.png,rate_mixture,,Frog,Ship,0.5,2802.0,9680.0,Frog_2802_Ship_9680.png
91,110,multiple-slider,41,393590,ggu7hhh03qg1sqj,633dba58fdd310c8d2d6d7e5,4,3827.0,,,,"[0,1]",,,,,,"{""mixingcoeff"":85,""confidence"":74}",mixed_0.9_Dog_3726_Truck_9143.png,rate_mixture,,Dog,Truck,0.9,3726.0,9143.0,Dog_3726_Truck_9143.png
92,111,multiple-slider,42,396661,ggu7hhh03qg1sqj,633dba58fdd310c8d2d6d7e5,4,3068.6000003814697,,,,"[0,1]",,,,,,"{""mixingcoeff"":91,""confidence"":64}",mixed_0.25_Automobile_3488_Horse_3879.png,rate_mixture,,Automobile,Horse,0.25,3488.0,3879.0,Automobile_3488_Horse_3879.png
93,112,multiple-slider,43,401364,ggu7hhh03qg1sqj,633dba58fdd310c8d2d6d7e5,4,4700.0,,,,"[0,1]",,,,,,"{""mixingcoeff"":0,""confidence"":100}",mixed_0.75_Deer_5742_Horse_8461.png,rate_mixture,,Deer,Horse,0.75,5742.0,8461.0,Deer_5742_Horse_8461.png
94,113,multiple-slider,44,405737,ggu7hhh03qg1sqj,633dba58fdd310c8d2d6d7e5,4,4369.800000190735,,,,"[0,1]",,,,,,"{""mixingcoeff"":48,""confidence"":65}",mixed_0.1_Automobile_4080_Dog_7608.png,rate_mixture,,Automobile,Dog,0.1,4080.0,7608.0,Automobile_4080_Dog_7608.png
95,114,multiple-slider,45,408704,ggu7hhh03qg1sqj,633dba58fdd310c8d2d6d7e5,4,2963.9000000953674,,,,"[0,1]",,,,,,"{""mixingcoeff"":33,""confidence"":61}",mixed_0.5_Bird_8967_Horse_1096.png,rate_mixture,,Bird,Horse,0.5,8967.0,1096.0,Bird_8967_Horse_1096.png
96,115,multiple-slider,46,411434,ggu7hhh03qg1sqj,633dba58fdd310c8d2d6d7e5,4,2727.7000002861023,,,,"[0,1]",,,,,,"{""mixingcoeff"":64,""confidence"":37}",mixed_0.1_Deer_1292_Dog_2012.png,rate_mixture,,Deer,Dog,0.1,1292.0,2012.0,Deer_1292_Dog_2012.png
97,116,multiple-slider,47,414117,ggu7hhh03qg1sqj,633dba58fdd310c8d2d6d7e5,4,2681.0,,,,"[0,1]",,,,,,"{""mixingcoeff"":33,""confidence"":65}",mixed_0.5_Airplane_2425_Bird_4108.png,rate_mixture,,Airplane,Bird,0.5,2425.0,4108.0,Airplane_2425_Bird_4108.png
98,117,multiple-slider,48,417541,ggu7hhh03qg1sqj,633dba58fdd310c8d2d6d7e5,4,3419.9000000953674,,,,"[0,1]",,,,,,"{""mixingcoeff"":41,""confidence"":64}",mixed_0.5_Airplane_7419_Bird_2625.png,rate_mixture,,Airplane,Bird,0.5,7419.0,2625.0,Airplane_7419_Bird_2625.png
99,118,multiple-slider,49,420487,ggu7hhh03qg1sqj,633dba58fdd310c8d2d6d7e5,4,2943.099999904633,,,,"[0,1]",,,,,,"{""mixingcoeff"":74,""confidence"":36}",mixed_0.1_Dog_9922_Ship_3586.png,rate_mixture,,Dog,Ship,0.1,9922.0,3586.0,Dog_9922_Ship_3586.png
100,119,multiple-slider,50,426270,ggu7hhh03qg1sqj,633dba58fdd310c8d2d6d7e5,4,5780.700000286102,,,,"[0,1]",,,,,,"{""mixingcoeff"":38,""confidence"":72}",mixed_0.1_Cat_3787_Deer_9104.png,rate_mixture,,Cat,Deer,0.1,3787.0,9104.0,Cat_3787_Deer_9104.png
101,120,multiple-slider,51,430118,ggu7hhh03qg1sqj,633dba58fdd310c8d2d6d7e5,4,3844.5,,,,"[0,1]",,,,,,"{""mixingcoeff"":39,""confidence"":71}",mixed_0.9_Cat_7509_Ship_9889.png,rate_mixture,,Cat,Ship,0.9,7509.0,9889.0,Cat_7509_Ship_9889.png
102,121,multiple-slider,52,433182,ggu7hhh03qg1sqj,633dba58fdd310c8d2d6d7e5,4,3061.0,,,,"[0,1]",,,,,,"{""mixingcoeff"":69,""confidence"":40}",mixed_0.5_Airplane_5260_Dog_768.png,rate_mixture,,Airplane,Dog,0.5,5260.0,768.0,Airplane_5260_Dog_768.png
103,122,multiple-slider,53,437146,ggu7hhh03qg1sqj,633dba58fdd310c8d2d6d7e5,4,3961.400000095368,,,,"[0,1]",,,,,,"{""mixingcoeff"":35,""confidence"":76}",mixed_0.25_Deer_8944_Truck_7444.png,rate_mixture,,Deer,Truck,0.25,8944.0,7444.0,Deer_8944_Truck_7444.png
104,123,multiple-slider,54,439742,ggu7hhh03qg1sqj,633dba58fdd310c8d2d6d7e5,4,2592.7000002861023,,,,"[0,1]",,,,,,"{""mixingcoeff"":36,""confidence"":60}",mixed_0.1_Bird_4009_Truck_1881.png,rate_mixture,,Bird,Truck,0.1,4009.0,1881.0,Bird_4009_Truck_1881.png
105,124,multiple-slider,55,448508,ggu7hhh03qg1sqj,633dba58fdd310c8d2d6d7e5,4,8762.700000286102,,,,"[0,1]",,,,,,"{""mixingcoeff"":65,""confidence"":44}",mixed_0.5_Deer_1145_Ship_8133.png,rate_mixture,,Deer,Ship,0.5,1145.0,8133.0,Deer_1145_Ship_8133.png
106,125,multiple-slider,56,456438,ggu7hhh03qg1sqj,633dba58fdd310c8d2d6d7e5,4,7927.599999904633,,,,"[0,1]",,,,,,"{""mixingcoeff"":50,""confidence"":71}",mixed_0.75_Ship_2579_Truck_3970.png,rate_mixture,,Ship,Truck,0.75,2579.0,3970.0,Ship_2579_Truck_3970.png
107,126,multiple-slider,57,462744,ggu7hhh03qg1sqj,633dba58fdd310c8d2d6d7e5,4,6302.700000286102,,,,"[0,1]",,,,,,"{""mixingcoeff"":0,""confidence"":76}",mixed_0.75_Frog_1184_Horse_3009.png,rate_mixture,,Frog,Horse,0.75,1184.0,3009.0,Frog_1184_Horse_3009.png
108,127,multiple-slider,58,468281,ggu7hhh03qg1sqj,633dba58fdd310c8d2d6d7e5,4,5533.900000095367,,,,"[0,1]",,,,,,"{""mixingcoeff"":63,""confidence"":45}",mixed_0.1_Automobile_4611_Deer_5417.png,rate_mixture,,Automobile,Deer,0.1,4611.0,5417.0,Automobile_4611_Deer_5417.png
109,128,multiple-slider,59,472796,ggu7hhh03qg1sqj,633dba58fdd310c8d2d6d7e5,4,4511.89999961853,,,,"[0,1]",,,,,,"{""mixingcoeff"":82,""confidence"":67}",mixed_0.1_Cat_1056_Dog_8300.png,rate_mixture,,Cat,Dog,0.1,1056.0,8300.0,Cat_1056_Dog_8300.png
110,129,multiple-slider,60,475902,ggu7hhh03qg1sqj,633dba58fdd310c8d2d6d7e5,4,3102.9000000953674,,,,"[0,1]",,,,,,"{""mixingcoeff"":40,""confidence"":65}",mixed_0.1_Ship_8732_Truck_4508.png,rate_mixture,,Ship,Truck,0.1,8732.0,4508.0,Ship_8732_Truck_4508.png
111,130,multiple-slider,61,479222,ggu7hhh03qg1sqj,633dba58fdd310c8d2d6d7e5,4,3317.099999904633,,,,"[0,1]",,,,,,"{""mixingcoeff"":100,""confidence"":60}",mixed_0.1_Bird_7068_Deer_8886.png,rate_mixture,,Bird,Deer,0.1,7068.0,8886.0,Bird_7068_Deer_8886.png
112,131,multiple-slider,62,482301,ggu7hhh03qg1sqj,633dba58fdd310c8d2d6d7e5,4,3076.4000000953674,,,,"[0,1]",,,,,,"{""mixingcoeff"":39,""confidence"":66}",mixed_0.75_Deer_5184_Ship_3625.png,rate_mixture,,Deer,Ship,0.75,5184.0,3625.0,Deer_5184_Ship_3625.png
113,132,multiple-slider,63,487944,ggu7hhh03qg1sqj,633dba58fdd310c8d2d6d7e5,4,5639.800000190735,,,,"[0,1]",,,,,,"{""mixingcoeff"":100,""confidence"":100}",mixed_0.25_Airplane_2400_Truck_7982.png,rate_mixture,,Airplane,Truck,0.25,2400.0,7982.0,Airplane_2400_Truck_7982.png
114,133,multiple-slider,64,491797,ggu7hhh03qg1sqj,633dba58fdd310c8d2d6d7e5,4,3849.599999904633,,,,"[0,1]",,,,,,"{""mixingcoeff"":70,""confidence"":57}",mixed_0.1_Deer_1443_Frog_9136.png,rate_mixture,,Deer,Frog,0.1,1443.0,9136.0,Deer_1443_Frog_9136.png
115,134,multiple-slider,65,498092,ggu7hhh03qg1sqj,633dba58fdd310c8d2d6d7e5,4,6292.200000286102,,,,"[0,1]",,,,,,"{""mixingcoeff"":100,""confidence"":100}",mixed_0.25_Cat_5306_Deer_8198.png,rate_mixture,,Cat,Deer,0.25,5306.0,8198.0,Cat_5306_Deer_8198.png
116,135,multiple-slider,66,501758,ggu7hhh03qg1sqj,633dba58fdd310c8d2d6d7e5,4,3661.699999809265,,,,"[0,1]",,,,,,"{""mixingcoeff"":77,""confidence"":80}",mixed_0.5_Dog_6043_Ship_6961.png,rate_mixture,,Dog,Ship,0.5,6043.0,6961.0,Dog_6043_Ship_6961.png
117,136,multiple-slider,67,506149,ggu7hhh03qg1sqj,633dba58fdd310c8d2d6d7e5,4,4388.5,,,,"[0,1]",,,,,,"{""mixingcoeff"":0,""confidence"":100}",mixed_0.75_Automobile_7017_Dog_5615.png,rate_mixture,,Automobile,Dog,0.75,7017.0,5615.0,Automobile_7017_Dog_5615.png
118,137,multiple-slider,68,511654,ggu7hhh03qg1sqj,633dba58fdd310c8d2d6d7e5,4,5502.0,,,,"[0,1]",,,,,,"{""mixingcoeff"":100,""confidence"":100}",mixed_0.1_Deer_4488_Dog_5115.png,rate_mixture,,Deer,Dog,0.1,4488.0,5115.0,Deer_4488_Dog_5115.png
119,138,multiple-slider,69,520888,ggu7hhh03qg1sqj,633dba58fdd310c8d2d6d7e5,4,9230.099999904633,,,,"[0,1]",,,,,,"{""mixingcoeff"":75,""confidence"":74}",mixed_0.1_Cat_6726_Truck_1287.png,rate_mixture,,Cat,Truck,0.1,6726.0,1287.0,Cat_6726_Truck_1287.png
120,139,multiple-slider,70,543386,ggu7hhh03qg1sqj,633dba58fdd310c8d2d6d7e5,4,22493.5,,,,"[0,1]",,,,,,"{""mixingcoeff"":91,""confidence"":94}",mixed_0.5_Dog_9160_Truck_4979.png,rate_mixture,,Dog,Truck,0.5,9160.0,4979.0,Dog_9160_Truck_4979.png
121,140,multiple-slider,71,546855,ggu7hhh03qg1sqj,633dba58fdd310c8d2d6d7e5,4,3465.2999997138977,,,,"[0,1]",,,,,,"{""mixingcoeff"":90,""confidence"":70}",mixed_0.5_Bird_1963_Ship_2245.png,rate_mixture,,Bird,Ship,0.5,1963.0,2245.0,Bird_1963_Ship_2245.png
122,141,multiple-slider,72,552532,ggu7hhh03qg1sqj,633dba58fdd310c8d2d6d7e5,4,5674.599999904633,,,,"[0,1]",,,,,,"{""mixingcoeff"":94,""confidence"":98}",mixed_0.25_Airplane_6437_Cat_8446.png,rerun_rate_mixture,,Airplane,Cat,0.25,6437.0,8446.0,Airplane_6437_Cat_8446.png
123,142,multiple-slider,73,556476,ggu7hhh03qg1sqj,633dba58fdd310c8d2d6d7e5,4,3940.0,,,,"[0,1]",,,,,,"{""mixingcoeff"":77,""confidence"":100}",mixed_0.25_Airplane_9031_Frog_1817.png,rerun_rate_mixture,,Airplane,Frog,0.25,9031.0,1817.0,Airplane_9031_Frog_1817.png
124,150,multiple-slider,6,168376,gg1rv501u9gdlln,633dba58fdd310c8d2d6d7e5,5,16498.899999976158,,,,"[0,1]",,,,,,"{""mixingcoeff"":6,""confidence"":90}",mixed_0.5_Frog_1017_Ship_1488.png,rate_mixture,,Frog,Ship,0.5,1017.0,1488.0,Frog_1017_Ship_1488.png
125,151,multiple-slider,7,183317,gg1rv501u9gdlln,633dba58fdd310c8d2d6d7e5,5,14934.300000071526,,,,"[0,1]",,,,,,"{""mixingcoeff"":100,""confidence"":100}",mixed_0.1_Airplane_7154_Ship_4006.png,rate_mixture,,Airplane,Ship,0.1,7154.0,4006.0,Airplane_7154_Ship_4006.png
126,152,multiple-slider,8,206110,gg1rv501u9gdlln,633dba58fdd310c8d2d6d7e5,5,22783.599999904636,,,,"[0,1]",,,,,,"{""mixingcoeff"":100,""confidence"":100}",mixed_0.25_Frog_3530_Ship_344.png,rate_mixture,,Frog,Ship,0.25,3530.0,344.0,Frog_3530_Ship_344.png
127,153,multiple-slider,9,219415,gg1rv501u9gdlln,633dba58fdd310c8d2d6d7e5,5,13298.5,,,,"[0,1]",,,,,,"{""mixingcoeff"":0,""confidence"":86}",mixed_0.75_Airplane_3112_Automobile_8248.png,rate_mixture,,Airplane,Automobile,0.75,3112.0,8248.0,Airplane_3112_Automobile_8248.png
128,154,multiple-slider,10,231208,gg1rv501u9gdlln,633dba58fdd310c8d2d6d7e5,5,11788.300000071526,,,,"[0,1]",,,,,,"{""mixingcoeff"":100,""confidence"":81}",mixed_0.5_Cat_7549_Dog_3719.png,rate_mixture,,Cat,Dog,0.5,7549.0,3719.0,Cat_7549_Dog_3719.png
129,155,multiple-slider,11,241296,gg1rv501u9gdlln,633dba58fdd310c8d2d6d7e5,5,10083.5,,,,"[0,1]",,,,,,"{""mixingcoeff"":100,""confidence"":90}",mixed_0.25_Cat_2401_Deer_5150.png,rate_mixture,,Cat,Deer,0.25,2401.0,5150.0,Cat_2401_Deer_5150.png
130,156,multiple-slider,12,251268,gg1rv501u9gdlln,633dba58fdd310c8d2d6d7e5,5,9966.5,,,,"[0,1]",,,,,,"{""mixingcoeff"":0,""confidence"":99}",mixed_0.9_Bird_2883_Dog_3355.png,rate_mixture,,Bird,Dog,0.9,2883.0,3355.0,Bird_2883_Dog_3355.png
131,157,multiple-slider,13,263380,gg1rv501u9gdlln,633dba58fdd310c8d2d6d7e5,5,12102.299999952316,,,,"[0,1]",,,,,,"{""mixingcoeff"":100,""confidence"":97}",mixed_0.1_Dog_2036_Frog_5523.png,rate_mixture,,Dog,Frog,0.1,2036.0,5523.0,Dog_2036_Frog_5523.png
132,158,multiple-slider,14,276759,gg1rv501u9gdlln,633dba58fdd310c8d2d6d7e5,5,13369.399999976158,,,,"[0,1]",,,,,,"{""mixingcoeff"":100,""confidence"":100}",mixed_0.1_Dog_4323_Horse_4878.png,rate_mixture,,Dog,Horse,0.1,4323.0,4878.0,Dog_4323_Horse_4878.png
133,159,multiple-slider,15,288067,gg1rv501u9gdlln,633dba58fdd310c8d2d6d7e5,5,11297.800000071526,,,,"[0,1]",,,,,,"{""mixingcoeff"":100,""confidence"":97}",mixed_0.1_Bird_4565_Ship_4347.png,rate_mixture,,Bird,Ship,0.1,4565.0,4347.0,Bird_4565_Ship_4347.png
134,160,multiple-slider,16,299183,gg1rv501u9gdlln,633dba58fdd310c8d2d6d7e5,5,11107.299999952316,,,,"[0,1]",,,,,,"{""mixingcoeff"":0,""confidence"":100}",mixed_0.75_Bird_6626_Truck_9875.png,rate_mixture,,Bird,Truck,0.75,6626.0,9875.0,Bird_6626_Truck_9875.png
135,161,multiple-slider,17,310223,gg1rv501u9gdlln,633dba58fdd310c8d2d6d7e5,5,11030.899999976158,,,,"[0,1]",,,,,,"{""mixingcoeff"":100,""confidence"":91}",mixed_0.25_Frog_8113_Horse_3110.png,rate_mixture,,Frog,Horse,0.25,8113.0,3110.0,Frog_8113_Horse_3110.png
136,162,multiple-slider,18,318296,gg1rv501u9gdlln,633dba58fdd310c8d2d6d7e5,5,8063.5,,,,"[0,1]",,,,,,"{""mixingcoeff"":0,""confidence"":100}",mixed_0.75_Automobile_3389_Cat_7596.png,rate_mixture,,Automobile,Cat,0.75,3389.0,7596.0,Automobile_3389_Cat_7596.png
137,163,multiple-slider,19,326121,gg1rv501u9gdlln,633dba58fdd310c8d2d6d7e5,5,7816.899999976158,,,,"[0,1]",,,,,,"{""mixingcoeff"":0,""confidence"":100}",mixed_0.75_Bird_748_Frog_1140.png,rate_mixture,,Bird,Frog,0.75,748.0,1140.0,Bird_748_Frog_1140.png
138,164,multiple-slider,20,335232,gg1rv501u9gdlln,633dba58fdd310c8d2d6d7e5,5,9106.100000023842,,,,"[0,1]",,,,,,"{""mixingcoeff"":100,""confidence"":98}",mixed_0.1_Frog_632_Horse_8042.png,rate_mixture,,Frog,Horse,0.1,632.0,8042.0,Frog_632_Horse_8042.png
139,165,multiple-slider,21,343004,gg1rv501u9gdlln,633dba58fdd310c8d2d6d7e5,5,7767.599999904633,,,,"[0,1]",,,,,,"{""mixingcoeff"":0,""confidence"":100}",mixed_0.75_Airplane_1973_Ship_2687.png,rate_mixture,,Airplane,Ship,0.75,1973.0,2687.0,Airplane_1973_Ship_2687.png
140,166,multiple-slider,22,351137,gg1rv501u9gdlln,633dba58fdd310c8d2d6d7e5,5,8128.800000071526,,,,"[0,1]",,,,,,"{""mixingcoeff"":100,""confidence"":100}",mixed_0.25_Airplane_4453_Dog_1120.png,rate_mixture,,Airplane,Dog,0.25,4453.0,1120.0,Airplane_4453_Dog_1120.png
141,167,multiple-slider,23,368301,gg1rv501u9gdlln,633dba58fdd310c8d2d6d7e5,5,17153.700000047684,,,,"[0,1]",,,,,,"{""mixingcoeff"":0,""confidence"":100}",mixed_0.5_Bird_7312_Ship_2721.png,rate_mixture,,Bird,Ship,0.5,7312.0,2721.0,Bird_7312_Ship_2721.png
142,168,multiple-slider,24,382689,gg1rv501u9gdlln,633dba58fdd310c8d2d6d7e5,5,14377.799999952316,,,,"[0,1]",,,,,,"{""mixingcoeff"":0,""confidence"":86}",mixed_0.9_Bird_3637_Dog_7545.png,rate_mixture,,Bird,Dog,0.9,3637.0,7545.0,Bird_3637_Dog_7545.png
143,169,multiple-slider,25,390558,gg1rv501u9gdlln,633dba58fdd310c8d2d6d7e5,5,7857.700000047684,,,,"[0,1]",,,,,,"{""mixingcoeff"":100,""confidence"":100}",mixed_0.25_Cat_6825_Ship_5619.png,rate_mixture,,Cat,Ship,0.25,6825.0,5619.0,Cat_6825_Ship_5619.png
144,170,multiple-slider,26,407205,gg1rv501u9gdlln,633dba58fdd310c8d2d6d7e5,5,16637.899999976158,,,,"[0,1]",,,,,,"{""mixingcoeff"":100,""confidence"":100}",mixed_0.25_Automobile_6685_Frog_6413.png,rate_mixture,,Automobile,Frog,0.25,6685.0,6413.0,Automobile_6685_Frog_6413.png
145,171,multiple-slider,27,452785,gg1rv501u9gdlln,633dba58fdd310c8d2d6d7e5,5,45569.29999995232,,,,"[0,1]",,,,,,"{""mixingcoeff"":100,""confidence"":100}",mixed_0.25_Airplane_7594_Horse_9372.png,rate_mixture,,Airplane,Horse,0.25,7594.0,9372.0,Airplane_7594_Horse_9372.png
146,172,multiple-slider,28,462800,gg1rv501u9gdlln,633dba58fdd310c8d2d6d7e5,5,10005.399999976158,,,,"[0,1]",,,,,,"{""mixingcoeff"":0,""confidence"":100}",mixed_0.9_Bird_6568_Frog_8038.png,rate_mixture,,Bird,Frog,0.9,6568.0,8038.0,Bird_6568_Frog_8038.png
147,173,multiple-slider,29,476632,gg1rv501u9gdlln,633dba58fdd310c8d2d6d7e5,5,13827.700000047684,,,,"[0,1]",,,,,,"{""mixingcoeff"":100,""confidence"":100}",mixed_0.1_Bird_7107_Cat_2133.png,rate_mixture,,Bird,Cat,0.1,7107.0,2133.0,Bird_7107_Cat_2133.png
148,174,multiple-slider,30,546096,gg1rv501u9gdlln,633dba58fdd310c8d2d6d7e5,5,69459.69999992847,,,,"[0,1]",,,,,,"{""mixingcoeff"":100,""confidence"":100}",mixed_0.25_Deer_7109_Dog_9257.png,rate_mixture,,Deer,Dog,0.25,7109.0,9257.0,Deer_7109_Dog_9257.png
149,175,multiple-slider,31,554477,gg1rv501u9gdlln,633dba58fdd310c8d2d6d7e5,5,8375.899999976158,,,,"[0,1]",,,,,,"{""mixingcoeff"":0,""confidence"":100}",mixed_0.75_Airplane_9172_Truck_1424.png,rate_mixture,,Airplane,Truck,0.75,9172.0,1424.0,Airplane_9172_Truck_1424.png
150,176,multiple-slider,32,563445,gg1rv501u9gdlln,633dba58fdd310c8d2d6d7e5,5,8958.899999976158,,,,"[0,1]",,,,,,"{""mixingcoeff"":0,""confidence"":100}",mixed_0.75_Deer_7132_Frog_8573.png,rate_mixture,,Deer,Frog,0.75,7132.0,8573.0,Deer_7132_Frog_8573.png
151,177,multiple-slider,33,573400,gg1rv501u9gdlln,633dba58fdd310c8d2d6d7e5,5,9944.0,,,,"[0,1]",,,,,,"{""mixingcoeff"":0,""confidence"":100}",mixed_0.75_Automobile_3611_Ship_8152.png,rate_mixture,,Automobile,Ship,0.75,3611.0,8152.0,Automobile_3611_Ship_8152.png
152,178,multiple-slider,34,593041,gg1rv501u9gdlln,633dba58fdd310c8d2d6d7e5,5,19630.89999997616,,,,"[0,1]",,,,,,"{""mixingcoeff"":99,""confidence"":100}",mixed_0.1_Bird_3907_Cat_4107.png,rate_mixture,,Bird,Cat,0.1,3907.0,4107.0,Bird_3907_Cat_4107.png
153,179,multiple-slider,35,604985,gg1rv501u9gdlln,633dba58fdd310c8d2d6d7e5,5,11936.899999976158,,,,"[0,1]",,,,,,"{""mixingcoeff"":0,""confidence"":100}",mixed_0.5_Cat_2444_Ship_939.png,rate_mixture,,Cat,Ship,0.5,2444.0,939.0,Cat_2444_Ship_939.png
154,180,multiple-slider,36,616920,gg1rv501u9gdlln,633dba58fdd310c8d2d6d7e5,5,11930.200000047684,,,,"[0,1]",,,,,,"{""mixingcoeff"":100,""confidence"":100}",mixed_0.25_Automobile_8139_Truck_7122.png,rate_mixture,,Automobile,Truck,0.25,8139.0,7122.0,Automobile_8139_Truck_7122.png
155,181,multiple-slider,37,624985,gg1rv501u9gdlln,633dba58fdd310c8d2d6d7e5,5,8057.200000047684,,,,"[0,1]",,,,,,"{""mixingcoeff"":100,""confidence"":100}",mixed_0.1_Bird_6679_Dog_3959.png,rate_mixture,,Bird,Dog,0.1,6679.0,3959.0,Bird_6679_Dog_3959.png
156,182,multiple-slider,38,636784,gg1rv501u9gdlln,633dba58fdd310c8d2d6d7e5,5,11794.799999952316,,,,"[0,1]",,,,,,"{""mixingcoeff"":100,""confidence"":100}",mixed_0.1_Airplane_3740_Deer_3439.png,rate_mixture,,Airplane,Deer,0.1,3740.0,3439.0,Airplane_3740_Deer_3439.png
157,183,multiple-slider,39,644398,gg1rv501u9gdlln,633dba58fdd310c8d2d6d7e5,5,7607.799999952316,,,,"[0,1]",,,,,,"{""mixingcoeff"":100,""confidence"":100}",mixed_0.1_Automobile_6399_Truck_5166.png,rate_mixture,,Automobile,Truck,0.1,6399.0,5166.0,Automobile_6399_Truck_5166.png
158,184,multiple-slider,40,652266,gg1rv501u9gdlln,633dba58fdd310c8d2d6d7e5,5,7862.0,,,,"[0,1]",,,,,,"{""mixingcoeff"":100,""confidence"":100}",mixed_0.25_Airplane_3148_Deer_5150.png,rate_mixture,,Airplane,Deer,0.25,3148.0,5150.0,Airplane_3148_Deer_5150.png
159,185,multiple-slider,41,668783,gg1rv501u9gdlln,633dba58fdd310c8d2d6d7e5,5,16508.600000023842,,,,"[0,1]",,,,,,"{""mixingcoeff"":0,""confidence"":33}",mixed_0.75_Bird_5910_Horse_8722.png,rate_mixture,,Bird,Horse,0.75,5910.0,8722.0,Bird_5910_Horse_8722.png
160,186,multiple-slider,42,676182,gg1rv501u9gdlln,633dba58fdd310c8d2d6d7e5,5,7394.399999976158,,,,"[0,1]",,,,,,"{""mixingcoeff"":100,""confidence"":100}",mixed_0.1_Bird_2610_Frog_4700.png,rate_mixture,,Bird,Frog,0.1,2610.0,4700.0,Bird_2610_Frog_4700.png
161,187,multiple-slider,43,691602,gg1rv501u9gdlln,633dba58fdd310c8d2d6d7e5,5,15411.100000023842,,,,"[0,1]",,,,,,"{""mixingcoeff"":0,""confidence"":73}",mixed_0.5_Airplane_315_Truck_3789.png,rate_mixture,,Airplane,Truck,0.5,315.0,3789.0,Airplane_315_Truck_3789.png
162,188,multiple-slider,44,699748,gg1rv501u9gdlln,633dba58fdd310c8d2d6d7e5,5,8138.200000047684,,,,"[0,1]",,,,,,"{""mixingcoeff"":0,""confidence"":100}",mixed_0.75_Automobile_5378_Truck_4468.png,rate_mixture,,Automobile,Truck,0.75,5378.0,4468.0,Automobile_5378_Truck_4468.png
163,189,multiple-slider,45,712851,gg1rv501u9gdlln,633dba58fdd310c8d2d6d7e5,5,13098.899999976158,,,,"[0,1]",,,,,,"{""mixingcoeff"":0,""confidence"":100}",mixed_0.9_Bird_843_Ship_721.png,rate_mixture,,Bird,Ship,0.9,843.0,721.0,Bird_843_Ship_721.png
164,190,multiple-slider,46,720553,gg1rv501u9gdlln,633dba58fdd310c8d2d6d7e5,5,7696.199999928474,,,,"[0,1]",,,,,,"{""mixingcoeff"":100,""confidence"":100}",mixed_0.1_Airplane_2249_Automobile_6972.png,rate_mixture,,Airplane,Automobile,0.1,2249.0,6972.0,Airplane_2249_Automobile_6972.png
