,index,trial_type,trial_index,time_elapsed,subject,study_id,condition,rt,url,view_history,response,question_order,success,timeout,failed_images,failed_audio,failed_video,task,class_pair
573,706,survey-html-form,35,835899,txjwws04mm914ty,633e13ba656728259b9f46cb,3,9111.90000000596,,,"{""select"":""select0.5""}",,,,,,,select_shuffled,Cat_78_Deer_1015
574,707,survey-html-form,36,850615,txjwws04mm914ty,633e13ba656728259b9f46cb,3,14710.80000001192,,,"{""select"":""select0.4""}",,,,,,,rerun_select_shuffled,Dog_1901_Ship_600
575,708,survey-html-form,37,858265,txjwws04mm914ty,633e13ba656728259b9f46cb,3,7644.20000000298,,,"{""select"":""select0.6""}",,,,,,,rerun_select_shuffled,Dog_5098_Truck_442
576,716,survey-html-form,6,212393,2aov27mdy2ppjr1,633e13ba656728259b9f46cb,6,16974.5,,,"{""select"":""select0.6""}",,,,,,,select_shuffled,Airplane_6648_Deer_6617
577,717,survey-html-form,7,243567,2aov27mdy2ppjr1,633e13ba656728259b9f46cb,6,31172.599999904636,,,"{""select"":""select0.6""}",,,,,,,select_shuffled,Cat_6102_Horse_4538
578,718,survey-html-form,8,255560,2aov27mdy2ppjr1,633e13ba656728259b9f46cb,6,11991.199999809263,,,"{""select"":""select0.3""}",,,,,,,select_shuffled,Airplane_4591_Dog_6199
579,719,survey-html-form,9,268493,2aov27mdy2ppjr1,633e13ba656728259b9f46cb,6,12931.299999952316,,,"{""select"":""select0.5""}",,,,,,,select_shuffled,Automobile_6464_Dog_6904
580,720,survey-html-form,10,284239,2aov27mdy2ppjr1,633e13ba656728259b9f46cb,6,15744.0,,,"{""select"":""select0.6""}",,,,,,,select_shuffled,Bird_5261_Truck_2184
581,721,survey-html-form,11,294298,2aov27mdy2ppjr1,633e13ba656728259b9f46cb,6,10057.299999952316,,,"{""select"":""select0.6""}",,,,,,,select_shuffled,Bird_2531_Cat_7015
582,722,survey-html-form,12,300272,2aov27mdy2ppjr1,633e13ba656728259b9f46cb,6,5972.299999952316,,,"{""select"":""select0.4""}",,,,,,,select_shuffled,Airplane_8812_Bird_3076
583,723,survey-html-form,13,306848,2aov27mdy2ppjr1,633e13ba656728259b9f46cb,6,6573.700000047684,,,"{""select"":""select0.5""}",,,,,,,select_shuffled,Horse_3327_Ship_9834
584,724,survey-html-form,14,313833,2aov27mdy2ppjr1,633e13ba656728259b9f46cb,6,6983.5,,,"{""select"":""select0.4""}",,,,,,,select_shuffled,Automobile_6940_Dog_8079
585,725,survey-html-form,15,323736,2aov27mdy2ppjr1,633e13ba656728259b9f46cb,6,9901.299999952316,,,"{""select"":""select0.5""}",,,,,,,select_shuffled,Bird_6109_Horse_8918
586,726,survey-html-form,16,340161,2aov27mdy2ppjr1,633e13ba656728259b9f46cb,6,16423.299999952316,,,"{""select"":""select0.3""}",,,,,,,select_shuffled,Automobile_4841_Deer_954
587,727,survey-html-form,17,348616,2aov27mdy2ppjr1,633e13ba656728259b9f46cb,6,8453.300000190735,,,"{""select"":""select0.6""}",,,,,,,select_shuffled,Frog_3160_Truck_7113
588,728,survey-html-form,18,364006,2aov27mdy2ppjr1,633e13ba656728259b9f46cb,6,15388.400000095367,,,"{""select"":""select0.6""}",,,,,,,select_shuffled,Deer_5957_Horse_5314
589,729,survey-html-form,19,377596,2aov27mdy2ppjr1,633e13ba656728259b9f46cb,6,13588.599999904633,,,"{""select"":""select0.4""}",,,,,,,select_shuffled,Cat_5925_Deer_9981
590,730,survey-html-form,20,388696,2aov27mdy2ppjr1,633e13ba656728259b9f46cb,6,11098.200000047684,,,"{""select"":""select0.4""}",,,,,,,select_shuffled,Bird_497_Ship_4539
591,731,survey-html-form,21,396942,2aov27mdy2ppjr1,633e13ba656728259b9f46cb,6,8244.200000047684,,,"{""select"":""select0.5""}",,,,,,,select_shuffled,Airplane_3258_Truck_3141
592,732,survey-html-form,22,406627,2aov27mdy2ppjr1,633e13ba656728259b9f46cb,6,9683.299999952316,,,"{""select"":""select0.4""}",,,,,,,select_shuffled,Dog_9939_Ship_2604
593,733,survey-html-form,23,420676,2aov27mdy2ppjr1,633e13ba656728259b9f46cb,6,14047.299999952316,,,"{""select"":""select0.3""}",,,,,,,select_shuffled,Frog_3400_Ship_8441
594,734,survey-html-form,24,433719,2aov27mdy2ppjr1,633e13ba656728259b9f46cb,6,13041.299999952316,,,"{""select"":""select0.5""}",,,,,,,select_shuffled,Frog_3588_Ship_404
595,735,survey-html-form,25,448699,2aov27mdy2ppjr1,633e13ba656728259b9f46cb,6,14978.600000143051,,,"{""select"":""select0.3""}",,,,,,,select_shuffled,Bird_2746_Ship_5257
596,736,survey-html-form,26,458354,2aov27mdy2ppjr1,633e13ba656728259b9f46cb,6,9653.099999904633,,,"{""select"":""select0.6""}",,,,,,,select_shuffled,Frog_3349_Horse_1560
597,737,survey-html-form,27,465708,2aov27mdy2ppjr1,633e13ba656728259b9f46cb,6,7352.299999952316,,,"{""select"":""select0.5""}",,,,,,,select_shuffled,Deer_3203_Ship_3821
598,738,survey-html-form,28,471953,2aov27mdy2ppjr1,633e13ba656728259b9f46cb,6,6243.400000095367,,,"{""select"":""select0.6""}",,,,,,,select_shuffled,Automobile_8584_Bird_1955
599,739,survey-html-form,29,478973,2aov27mdy2ppjr1,633e13ba656728259b9f46cb,6,7018.400000095367,,,"{""select"":""select0.6""}",,,,,,,select_shuffled,Airplane_9515_Horse_2888
600,740,survey-html-form,30,488017,2aov27mdy2ppjr1,633e13ba656728259b9f46cb,6,9042.299999952316,,,"{""select"":""select0.5""}",,,,,,,select_shuffled,Bird_7831_Ship_2196
601,741,survey-html-form,31,499539,2aov27mdy2ppjr1,633e13ba656728259b9f46cb,6,11520.5,,,"{""select"":""select0.5""}",,,,,,,select_shuffled,Dog_6297_Frog_9150
602,742,survey-html-form,32,505509,2aov27mdy2ppjr1,633e13ba656728259b9f46cb,6,5968.299999952316,,,"{""select"":""select0.5""}",,,,,,,select_shuffled,Cat_8778_Dog_8316
603,743,survey-html-form,33,511759,2aov27mdy2ppjr1,633e13ba656728259b9f46cb,6,6248.299999952316,,,"{""select"":""select0.7""}",,,,,,,select_shuffled,Cat_4687_Truck_5335
604,744,survey-html-form,34,519298,2aov27mdy2ppjr1,633e13ba656728259b9f46cb,6,7537.5,,,"{""select"":""select0.3""}",,,,,,,select_shuffled,Automobile_4128_Cat_205
605,745,survey-html-form,35,528478,2aov27mdy2ppjr1,633e13ba656728259b9f46cb,6,9177.5,,,"{""select"":""select0.6""}",,,,,,,select_shuffled,Airplane_9499_Cat_6827
606,746,survey-html-form,36,535516,2aov27mdy2ppjr1,633e13ba656728259b9f46cb,6,7036.099999904633,,,"{""select"":""select0.6""}",,,,,,,rerun_select_shuffled,Bird_2531_Cat_7015
607,747,survey-html-form,37,546139,2aov27mdy2ppjr1,633e13ba656728259b9f46cb,6,10621.099999904633,,,"{""select"":""select0.3""}",,,,,,,rerun_select_shuffled,Automobile_4841_Deer_954
608,755,survey-html-form,6,122533,6jar4p9ydmux07z,633e13ba656728259b9f46cb,5,29650.10000002384,,,"{""select"":""select0.4""}",,,,,,,select_shuffled,Airplane_6057_Deer_9189
609,756,survey-html-form,7,143076,6jar4p9ydmux07z,633e13ba656728259b9f46cb,5,20538.699999928474,,,"{""select"":""select0.5""}",,,,,,,select_shuffled,Airplane_8812_Bird_3076
610,757,survey-html-form,8,155348,6jar4p9ydmux07z,633e13ba656728259b9f46cb,5,12268.600000023842,,,"{""select"":""select0.3""}",,,,,,,select_shuffled,Automobile_1882_Deer_4227
611,758,survey-html-form,9,173140,6jar4p9ydmux07z,633e13ba656728259b9f46cb,5,17788.900000095367,,,"{""select"":""select0.3""}",,,,,,,select_shuffled,Cat_9310_Ship_9491
612,759,survey-html-form,10,190771,6jar4p9ydmux07z,633e13ba656728259b9f46cb,5,17629.600000023842,,,"{""select"":""select0.6""}",,,,,,,select_shuffled,Airplane_258_Truck_744
613,760,survey-html-form,11,217411,6jar4p9ydmux07z,633e13ba656728259b9f46cb,5,26637.60000002384,,,"{""select"":""select0.6""}",,,,,,,select_shuffled,Airplane_2589_Cat_6202
614,761,survey-html-form,12,236436,6jar4p9ydmux07z,633e13ba656728259b9f46cb,5,19021.10000002384,,,"{""select"":""select0.5""}",,,,,,,select_shuffled,Bird_354_Deer_6507
615,762,survey-html-form,13,244963,6jar4p9ydmux07z,633e13ba656728259b9f46cb,5,8524.399999976158,,,"{""select"":""select0.5""}",,,,,,,select_shuffled,Horse_5096_Truck_9312
616,763,survey-html-form,14,271171,6jar4p9ydmux07z,633e13ba656728259b9f46cb,5,26205.200000047684,,,"{""select"":""select0.7""}",,,,,,,select_shuffled,Frog_4161_Truck_1439
617,764,survey-html-form,15,283829,6jar4p9ydmux07z,633e13ba656728259b9f46cb,5,12654.899999976158,,,"{""select"":""select0.6""}",,,,,,,select_shuffled,Airplane_6069_Horse_578
618,765,survey-html-form,16,295779,6jar4p9ydmux07z,633e13ba656728259b9f46cb,5,11945.899999976158,,,"{""select"":""select0.3""}",,,,,,,select_shuffled,Cat_2285_Frog_5513
619,766,survey-html-form,17,301683,6jar4p9ydmux07z,633e13ba656728259b9f46cb,5,5899.900000095367,,,"{""select"":""select0.6""}",,,,,,,select_shuffled,Cat_2422_Truck_6579
620,767,survey-html-form,18,321915,6jar4p9ydmux07z,633e13ba656728259b9f46cb,5,20228.5,,,"{""select"":""select0.6""}",,,,,,,select_shuffled,Deer_4114_Horse_1119
621,768,survey-html-form,19,330283,6jar4p9ydmux07z,633e13ba656728259b9f46cb,5,8366.0,,,"{""select"":""select0.5""}",,,,,,,select_shuffled,Automobile_7570_Cat_4094
622,769,survey-html-form,20,340291,6jar4p9ydmux07z,633e13ba656728259b9f46cb,5,10005.799999952316,,,"{""select"":""select0.4""}",,,,,,,select_shuffled,Horse_5558_Ship_7706
623,770,survey-html-form,21,362426,6jar4p9ydmux07z,633e13ba656728259b9f46cb,5,22133.699999928474,,,"{""select"":""select0.4""}",,,,,,,select_shuffled,Ship_6691_Truck_5674
624,771,survey-html-form,22,376818,6jar4p9ydmux07z,633e13ba656728259b9f46cb,5,14389.199999928474,,,"{""select"":""select0.6""}",,,,,,,select_shuffled,Horse_6044_Ship_7600
625,772,survey-html-form,23,389083,6jar4p9ydmux07z,633e13ba656728259b9f46cb,5,12262.100000023842,,,"{""select"":""select0.7""}",,,,,,,select_shuffled,Bird_1043_Horse_5464
626,773,survey-html-form,24,405426,6jar4p9ydmux07z,633e13ba656728259b9f46cb,5,16341.299999952316,,,"{""select"":""select0.5""}",,,,,,,select_shuffled,Airplane_2200_Ship_1281
627,774,survey-html-form,25,425339,6jar4p9ydmux07z,633e13ba656728259b9f46cb,5,19909.39999997616,,,"{""select"":""select0.4""}",,,,,,,select_shuffled,Airplane_4270_Deer_849
628,775,survey-html-form,26,432611,6jar4p9ydmux07z,633e13ba656728259b9f46cb,5,7269.899999976158,,,"{""select"":""select0.5""}",,,,,,,select_shuffled,Airplane_6491_Frog_8781
629,776,survey-html-form,27,440483,6jar4p9ydmux07z,633e13ba656728259b9f46cb,5,7870.100000023842,,,"{""select"":""select0.7""}",,,,,,,select_shuffled,Bird_7508_Frog_7690
630,777,survey-html-form,28,457013,6jar4p9ydmux07z,633e13ba656728259b9f46cb,5,16526.5,,,"{""select"":""select0.4""}",,,,,,,select_shuffled,Cat_2175_Dog_8788
631,778,survey-html-form,29,472443,6jar4p9ydmux07z,633e13ba656728259b9f46cb,5,15426.5,,,"{""select"":""select0.2""}",,,,,,,select_shuffled,Frog_2865_Horse_7935
632,779,survey-html-form,30,482315,6jar4p9ydmux07z,633e13ba656728259b9f46cb,5,9869.699999928474,,,"{""select"":""select0.5""}",,,,,,,select_shuffled,Dog_2316_Horse_7086
633,780,survey-html-form,31,508226,6jar4p9ydmux07z,633e13ba656728259b9f46cb,5,25908.5,,,"{""select"":""select0.6""}",,,,,,,select_shuffled,Cat_6705_Frog_783
634,781,survey-html-form,32,522885,6jar4p9ydmux07z,633e13ba656728259b9f46cb,5,14655.799999952316,,,"{""select"":""select0.5""}",,,,,,,select_shuffled,Bird_5819_Dog_8776
635,782,survey-html-form,33,543610,6jar4p9ydmux07z,633e13ba656728259b9f46cb,5,20720.0,,,"{""select"":""select0.2""}",,,,,,,select_shuffled,Automobile_2813_Truck_8727
636,783,survey-html-form,34,553298,6jar4p9ydmux07z,633e13ba656728259b9f46cb,5,9685.799999952316,,,"{""select"":""select0.5""}",,,,,,,select_shuffled,Dog_1818_Truck_5938
637,784,survey-html-form,35,564386,6jar4p9ydmux07z,633e13ba656728259b9f46cb,5,11085.899999976158,,,"{""select"":""select0.6""}",,,,,,,select_shuffled,Airplane_2628_Frog_9653
638,785,survey-html-form,36,572499,6jar4p9ydmux07z,633e13ba656728259b9f46cb,5,8110.600000023842,,,"{""select"":""select0.5""}",,,,,,,rerun_select_shuffled,Airplane_2589_Cat_6202
639,786,survey-html-form,37,587106,6jar4p9ydmux07z,633e13ba656728259b9f46cb,5,14603.700000047684,,,"{""select"":""select0.3""}",,,,,,,rerun_select_shuffled,Cat_2285_Frog_5513
640,794,survey-html-form,6,120370,z63kc9mhwd49upn,633e13ba656728259b9f46cb,0,24501.0,,,"{""select"":""select0.4""}",,,,,,,select_shuffled,Bird_1723_Deer_7654
641,795,survey-html-form,7,136614,z63kc9mhwd49upn,633e13ba656728259b9f46cb,0,16241.0,,,"{""select"":""select0.4""}",,,,,,,select_shuffled,Airplane_9354_Automobile_7484
642,796,survey-html-form,8,156937,z63kc9mhwd49upn,633e13ba656728259b9f46cb,0,20321.0,,,"{""select"":""select0.7""}",,,,,,,select_shuffled,Bird_7104_Truck_9692
643,797,survey-html-form,9,164505,z63kc9mhwd49upn,633e13ba656728259b9f46cb,0,7563.0,,,"{""select"":""select0.6""}",,,,,,,select_shuffled,Automobile_2773_Deer_4985
644,798,survey-html-form,10,174938,z63kc9mhwd49upn,633e13ba656728259b9f46cb,0,10431.0,,,"{""select"":""select0.5""}",,,,,,,select_shuffled,Frog_3588_Ship_404
645,799,survey-html-form,11,185969,z63kc9mhwd49upn,633e13ba656728259b9f46cb,0,11028.0,,,"{""select"":""select0.5""}",,,,,,,select_shuffled,Cat_1593_Horse_1201
646,800,survey-html-form,12,196941,z63kc9mhwd49upn,633e13ba656728259b9f46cb,0,10969.0,,,"{""select"":""select0.6""}",,,,,,,select_shuffled,Cat_7496_Ship_260
647,801,survey-html-form,13,206651,z63kc9mhwd49upn,633e13ba656728259b9f46cb,0,9707.0,,,"{""select"":""select0.5""}",,,,,,,select_shuffled,Cat_650_Horse_4951
648,802,survey-html-form,14,212866,z63kc9mhwd49upn,633e13ba656728259b9f46cb,0,6211.0,,,"{""select"":""select0.5""}",,,,,,,select_shuffled,Automobile_3565_Dog_3849
649,803,survey-html-form,15,224664,z63kc9mhwd49upn,633e13ba656728259b9f46cb,0,11797.0,,,"{""select"":""select0.5""}",,,,,,,select_shuffled,Automobile_9197_Deer_8914
650,804,survey-html-form,16,230052,z63kc9mhwd49upn,633e13ba656728259b9f46cb,0,5384.0,,,"{""select"":""select0.7""}",,,,,,,select_shuffled,Deer_583_Horse_6667
651,805,survey-html-form,17,240095,z63kc9mhwd49upn,633e13ba656728259b9f46cb,0,10040.0,,,"{""select"":""select0.7""}",,,,,,,select_shuffled,Automobile_3066_Ship_959
652,806,survey-html-form,18,253242,z63kc9mhwd49upn,633e13ba656728259b9f46cb,0,13144.0,,,"{""select"":""select0.6""}",,,,,,,select_shuffled,Automobile_5366_Frog_6330
653,807,survey-html-form,19,262856,z63kc9mhwd49upn,633e13ba656728259b9f46cb,0,9613.0,,,"{""select"":""select0.8""}",,,,,,,select_shuffled,Cat_8739_Frog_7333
654,808,survey-html-form,20,268662,z63kc9mhwd49upn,633e13ba656728259b9f46cb,0,5802.0,,,"{""select"":""select0.6""}",,,,,,,select_shuffled,Airplane_7428_Dog_5504
655,809,survey-html-form,21,280211,z63kc9mhwd49upn,633e13ba656728259b9f46cb,0,11545.0,,,"{""select"":""select0.5""}",,,,,,,select_shuffled,Deer_6753_Frog_1578
656,810,survey-html-form,22,293443,z63kc9mhwd49upn,633e13ba656728259b9f46cb,0,13229.0,,,"{""select"":""select0.4""}",,,,,,,select_shuffled,Bird_4729_Horse_2682
657,811,survey-html-form,23,307390,z63kc9mhwd49upn,633e13ba656728259b9f46cb,0,13943.0,,,"{""select"":""select0.4""}",,,,,,,select_shuffled,Automobile_9535_Ship_7765
658,812,survey-html-form,24,315660,z63kc9mhwd49upn,633e13ba656728259b9f46cb,0,8269.0,,,"{""select"":""select0.6""}",,,,,,,select_shuffled,Automobile_8811_Horse_3332
659,813,survey-html-form,25,327455,z63kc9mhwd49upn,633e13ba656728259b9f46cb,0,11791.0,,,"{""select"":""select0.4""}",,,,,,,select_shuffled,Airplane_4792_Frog_8881
660,814,survey-html-form,26,344937,z63kc9mhwd49upn,633e13ba656728259b9f46cb,0,17479.0,,,"{""select"":""select0.5""}",,,,,,,select_shuffled,Bird_6519_Cat_1445
661,815,survey-html-form,27,352121,z63kc9mhwd49upn,633e13ba656728259b9f46cb,0,7181.0,,,"{""select"":""select0.4""}",,,,,,,select_shuffled,Automobile_5079_Deer_5654
662,816,survey-html-form,28,369618,z63kc9mhwd49upn,633e13ba656728259b9f46cb,0,17494.0,,,"{""select"":""select0.4""}",,,,,,,select_shuffled,Automobile_2504_Dog_9098
663,817,survey-html-form,29,386209,z63kc9mhwd49upn,633e13ba656728259b9f46cb,0,16588.0,,,"{""select"":""select0.7""}",,,,,,,select_shuffled,Cat_6647_Horse_7703
664,818,survey-html-form,30,396077,z63kc9mhwd49upn,633e13ba656728259b9f46cb,0,9864.0,,,"{""select"":""select0.6""}",,,,,,,select_shuffled,Deer_9393_Truck_4588
665,819,survey-html-form,31,404503,z63kc9mhwd49upn,633e13ba656728259b9f46cb,0,8422.0,,,"{""select"":""select0.4""}",,,,,,,select_shuffled,Airplane_6491_Frog_8781
666,820,survey-html-form,32,415887,z63kc9mhwd49upn,633e13ba656728259b9f46cb,0,11382.0,,,"{""select"":""select0.5""}",,,,,,,select_shuffled,Airplane_2535_Horse_4332
667,821,survey-html-form,33,432136,z63kc9mhwd49upn,633e13ba656728259b9f46cb,0,16247.0,,,"{""select"":""select0.5""}",,,,,,,select_shuffled,Airplane_847_Horse_9554
668,822,survey-html-form,34,442954,z63kc9mhwd49upn,633e13ba656728259b9f46cb,0,10815.0,,,"{""select"":""select0.4""}",,,,,,,select_shuffled,Cat_6596_Ship_6975
669,823,survey-html-form,35,459820,z63kc9mhwd49upn,633e13ba656728259b9f46cb,0,16865.0,,,"{""select"":""select0.6""}",,,,,,,select_shuffled,Cat_5817_Ship_909
670,824,survey-html-form,36,473369,z63kc9mhwd49upn,633e13ba656728259b9f46cb,0,13546.0,,,"{""select"":""select0.5""}",,,,,,,rerun_select_shuffled,Cat_1593_Horse_1201
671,825,survey-html-form,37,492538,z63kc9mhwd49upn,633e13ba656728259b9f46cb,0,19166.0,,,"{""select"":""select0.6""}",,,,,,,rerun_select_shuffled,Deer_583_Horse_6667
672,833,survey-html-form,6,216568,b3v9nkcvmyxs79o,633e13ba656728259b9f46cb,1,55416.70000004768,,,"{""select"":""select0.6""}",,,,,,,select_shuffled,Deer_8622_Truck_1104
673,834,survey-html-form,7,233501,b3v9nkcvmyxs79o,633e13ba656728259b9f46cb,1,16929.299999952316,,,"{""select"":""select0.4""}",,,,,,,select_shuffled,Bird_3076_Frog_1394
674,835,survey-html-form,8,247948,b3v9nkcvmyxs79o,633e13ba656728259b9f46cb,1,14444.700000047684,,,"{""select"":""select0.5""}",,,,,,,select_shuffled,Automobile_3988_Bird_7348
675,836,survey-html-form,9,269070,b3v9nkcvmyxs79o,633e13ba656728259b9f46cb,1,21119.29999995232,,,"{""select"":""select0.6""}",,,,,,,select_shuffled,Cat_7016_Dog_4860
676,837,survey-html-form,10,280300,b3v9nkcvmyxs79o,633e13ba656728259b9f46cb,1,11226.799999952316,,,"{""select"":""select0.7""}",,,,,,,select_shuffled,Airplane_2614_Bird_2566
677,838,survey-html-form,11,310666,b3v9nkcvmyxs79o,633e13ba656728259b9f46cb,1,30363.200000047684,,,"{""select"":""select0.7""}",,,,,,,select_shuffled,Bird_2811_Truck_9303
678,839,survey-html-form,12,331730,b3v9nkcvmyxs79o,633e13ba656728259b9f46cb,1,21061.5,,,"{""select"":""select0.6""}",,,,,,,select_shuffled,Frog_8792_Ship_2921
679,840,survey-html-form,13,345398,b3v9nkcvmyxs79o,633e13ba656728259b9f46cb,1,13665.400000095367,,,"{""select"":""select0.5""}",,,,,,,select_shuffled,Cat_515_Horse_4046
680,841,survey-html-form,14,362302,b3v9nkcvmyxs79o,633e13ba656728259b9f46cb,1,16901.099999904633,,,"{""select"":""select0.6""}",,,,,,,select_shuffled,Dog_9939_Horse_3836
681,842,survey-html-form,15,373850,b3v9nkcvmyxs79o,633e13ba656728259b9f46cb,1,11544.700000047684,,,"{""select"":""select0.4""}",,,,,,,select_shuffled,Airplane_1596_Frog_3615
682,843,survey-html-form,16,388780,b3v9nkcvmyxs79o,633e13ba656728259b9f46cb,1,14927.099999904633,,,"{""select"":""select0.3""}",,,,,,,select_shuffled,Automobile_894_Ship_80
683,844,survey-html-form,17,408248,b3v9nkcvmyxs79o,633e13ba656728259b9f46cb,1,19465.39999985695,,,"{""select"":""select0.7""}",,,,,,,select_shuffled,Frog_5175_Truck_6963
684,845,survey-html-form,18,419526,b3v9nkcvmyxs79o,633e13ba656728259b9f46cb,1,11275.600000143051,,,"{""select"":""select0.3""}",,,,,,,select_shuffled,Airplane_6400_Deer_9858
685,846,survey-html-form,19,437714,b3v9nkcvmyxs79o,633e13ba656728259b9f46cb,1,18185.200000047684,,,"{""select"":""select0.5""}",,,,,,,select_shuffled,Horse_57_Ship_2476
686,847,survey-html-form,20,450910,b3v9nkcvmyxs79o,633e13ba656728259b9f46cb,1,13194.100000143051,,,"{""select"":""select0.4""}",,,,,,,select_shuffled,Bird_1150_Frog_7917
687,848,survey-html-form,21,467921,b3v9nkcvmyxs79o,633e13ba656728259b9f46cb,1,17008.60000014305,,,"{""select"":""select0.4""}",,,,,,,select_shuffled,Automobile_6493_Frog_8250
688,849,survey-html-form,22,494133,b3v9nkcvmyxs79o,633e13ba656728259b9f46cb,1,26209.0,,,"{""select"":""select0.5""}",,,,,,,select_shuffled,Airplane_9633_Bird_8756
689,850,survey-html-form,23,503227,b3v9nkcvmyxs79o,633e13ba656728259b9f46cb,1,9091.299999952316,,,"{""select"":""select0.4""}",,,,,,,select_shuffled,Automobile_6832_Frog_347
690,851,survey-html-form,24,517575,b3v9nkcvmyxs79o,633e13ba656728259b9f46cb,1,14345.400000095367,,,"{""select"":""select0.4""}",,,,,,,select_shuffled,Automobile_2484_Truck_1697
691,852,survey-html-form,25,560412,b3v9nkcvmyxs79o,633e13ba656728259b9f46cb,1,42834.09999990463,,,"{""select"":""select0.6""}",,,,,,,select_shuffled,Cat_9722_Horse_60
692,853,survey-html-form,26,569812,b3v9nkcvmyxs79o,633e13ba656728259b9f46cb,1,9396.299999952316,,,"{""select"":""select0.3""}",,,,,,,select_shuffled,Horse_9444_Truck_853
693,854,survey-html-form,27,605465,b3v9nkcvmyxs79o,633e13ba656728259b9f46cb,1,35650.90000009537,,,"{""select"":""select0.4""}",,,,,,,select_shuffled,Automobile_2813_Truck_8727
694,855,survey-html-form,28,628013,b3v9nkcvmyxs79o,633e13ba656728259b9f46cb,1,22545.0,,,"{""select"":""select0.3""}",,,,,,,select_shuffled,Horse_5070_Truck_4595
695,856,survey-html-form,29,638883,b3v9nkcvmyxs79o,633e13ba656728259b9f46cb,1,10867.0,,,"{""select"":""select0.6""}",,,,,,,select_shuffled,Dog_148_Truck_6840
696,857,survey-html-form,30,669147,b3v9nkcvmyxs79o,633e13ba656728259b9f46cb,1,30261.5,,,"{""select"":""select0.6""}",,,,,,,select_shuffled,Frog_3349_Horse_1560
697,858,survey-html-form,31,688923,b3v9nkcvmyxs79o,633e13ba656728259b9f46cb,1,19773.400000095367,,,"{""select"":""select0.6""}",,,,,,,select_shuffled,Airplane_9196_Ship_5427
698,859,survey-html-form,32,704913,b3v9nkcvmyxs79o,633e13ba656728259b9f46cb,1,15987.299999952316,,,"{""select"":""select0.7""}",,,,,,,select_shuffled,Deer_3559_Horse_5541
699,860,survey-html-form,33,718709,b3v9nkcvmyxs79o,633e13ba656728259b9f46cb,1,13792.900000095367,,,"{""select"":""select0.5""}",,,,,,,select_shuffled,Bird_2774_Ship_5249
700,861,survey-html-form,34,728989,b3v9nkcvmyxs79o,633e13ba656728259b9f46cb,1,10277.300000190737,,,"{""select"":""select0.4""}",,,,,,,select_shuffled,Automobile_2838_Horse_2062
701,862,survey-html-form,35,744268,b3v9nkcvmyxs79o,633e13ba656728259b9f46cb,1,15276.100000143051,,,"{""select"":""select0.4""}",,,,,,,select_shuffled,Dog_1901_Ship_600
702,863,survey-html-form,36,762211,b3v9nkcvmyxs79o,633e13ba656728259b9f46cb,1,17940.599999904633,,,"{""select"":""select0.6""}",,,,,,,rerun_select_shuffled,Bird_2811_Truck_9303
703,864,survey-html-form,37,786747,b3v9nkcvmyxs79o,633e13ba656728259b9f46cb,1,24533.200000047684,,,"{""select"":""select0.2""}",,,,,,,rerun_select_shuffled,Automobile_894_Ship_80
704,872,survey-html-form,6,132200,7hutrpgfbam1bth,633e13ba656728259b9f46cb,3,29100.0,,,"{""select"":""select0.7""}",,,,,,,select_shuffled,Airplane_3511_Automobile_7535
705,873,survey-html-form,7,149600,7hutrpgfbam1bth,633e13ba656728259b9f46cb,3,17300.0,,,"{""select"":""select0.6""}",,,,,,,select_shuffled,Airplane_1726_Automobile_657
706,874,survey-html-form,8,171700,7hutrpgfbam1bth,633e13ba656728259b9f46cb,3,22200.0,,,"{""select"":""select0.7""}",,,,,,,select_shuffled,Deer_1300_Frog_6731
707,875,survey-html-form,9,197500,7hutrpgfbam1bth,633e13ba656728259b9f46cb,3,25700.0,,,"{""select"":""select0.6""}",,,,,,,select_shuffled,Cat_121_Truck_5192
708,876,survey-html-form,10,207500,7hutrpgfbam1bth,633e13ba656728259b9f46cb,3,10200.0,,,"{""select"":""select0.6""}",,,,,,,select_shuffled,Airplane_6985_Cat_1612
709,877,survey-html-form,11,216500,7hutrpgfbam1bth,633e13ba656728259b9f46cb,3,8800.0,,,"{""select"":""select0.5""}",,,,,,,select_shuffled,Bird_8166_Frog_3563
710,878,survey-html-form,12,227300,7hutrpgfbam1bth,633e13ba656728259b9f46cb,3,10900.0,,,"{""select"":""select0.6""}",,,,,,,select_shuffled,Dog_5098_Truck_442
711,879,survey-html-form,13,235900,7hutrpgfbam1bth,633e13ba656728259b9f46cb,3,8600.0,,,"{""select"":""select0.6""}",,,,,,,select_shuffled,Cat_2422_Ship_5140
712,880,survey-html-form,14,250000,7hutrpgfbam1bth,633e13ba656728259b9f46cb,3,14000.0,,,"{""select"":""select0.5""}",,,,,,,select_shuffled,Automobile_9179_Cat_3513
713,881,survey-html-form,15,260100,7hutrpgfbam1bth,633e13ba656728259b9f46cb,3,10200.0,,,"{""select"":""select0.6""}",,,,,,,select_shuffled,Cat_3633_Truck_9552
714,882,survey-html-form,16,271200,7hutrpgfbam1bth,633e13ba656728259b9f46cb,3,11000.0,,,"{""select"":""select0.6""}",,,,,,,select_shuffled,Deer_2501_Ship_9083
715,883,survey-html-form,17,288200,7hutrpgfbam1bth,633e13ba656728259b9f46cb,3,17000.0,,,"{""select"":""select0.5""}",,,,,,,select_shuffled,Deer_324_Truck_1384
