,index,trial_type,trial_index,time_elapsed,subject,study_id,condition,rt,url,view_history,response,question_order,success,timeout,failed_images,failed_audio,failed_video,final_value,start_value,task,class_pair,starting_value,filename
143,177,reconstruction,21,295055,n73uv8g43jjoax7,633e12745ad6680bd85cd356,2,7382.399999856949,,,,,,,,,,0.7000000000000001,0.9,select_create,Airplane_7987_Dog_4906,0.9,
144,178,reconstruction,22,302663,n73uv8g43jjoax7,633e12745ad6680bd85cd356,2,7605.400000095367,,,,,,,,,,0.5000000000000001,0.9,select_create,Frog_8963_Truck_1841,0.9,
145,179,reconstruction,23,306375,n73uv8g43jjoax7,633e12745ad6680bd85cd356,2,3710.099999904633,,,,,,,,,,0.6000000000000001,0.9,select_create,Airplane_8777_Truck_139,0.9,
146,180,reconstruction,24,310535,n73uv8g43jjoax7,633e12745ad6680bd85cd356,2,4158.900000095367,,,,,,,,,,0.5000000000000001,0.9,select_create,Deer_2786_Dog_8202,0.9,
147,181,reconstruction,25,318127,n73uv8g43jjoax7,633e12745ad6680bd85cd356,2,7589.699999809265,,,,,,,,,,0.5000000000000001,0.9,select_create,Automobile_887_Bird_8384,0.9,
148,182,reconstruction,26,321271,n73uv8g43jjoax7,633e12745ad6680bd85cd356,2,3142.099999904633,,,,,,,,,,0.6000000000000001,0.9,select_create,Automobile_5456_Frog_7606,0.9,
149,183,reconstruction,27,331862,n73uv8g43jjoax7,633e12745ad6680bd85cd356,2,10589.799999952316,,,,,,,,,,0.5000000000000001,0.9,select_create,Horse_5096_Truck_9312,0.9,
150,184,reconstruction,28,335047,n73uv8g43jjoax7,633e12745ad6680bd85cd356,2,3182.4000000953674,,,,,,,,,,0.6000000000000001,0.9,select_create,Cat_7807_Deer_4027,0.9,
151,185,reconstruction,29,339607,n73uv8g43jjoax7,633e12745ad6680bd85cd356,2,4558.099999904633,,,,,,,,,,0.6000000000000001,0.9,select_create,Automobile_887_Bird_8384,0.9,
152,186,reconstruction,30,345767,n73uv8g43jjoax7,633e12745ad6680bd85cd356,2,6158.0,,,,,,,,,,0.5,0.9,select_create,Deer_2260_Horse_9855,0.9,
153,187,reconstruction,31,352135,n73uv8g43jjoax7,633e12745ad6680bd85cd356,2,6366.400000095367,,,,,,,,,,0.6000000000000001,0.9,select_create,Bird_2977_Truck_626,0.9,
154,188,reconstruction,32,357647,n73uv8g43jjoax7,633e12745ad6680bd85cd356,2,5510.200000047684,,,,,,,,,,0.4000000000000001,0.9,select_create,Deer_557_Ship_8226,0.9,
155,189,reconstruction,33,362983,n73uv8g43jjoax7,633e12745ad6680bd85cd356,2,5334.0,,,,,,,,,,0.6000000000000001,0.9,select_create,Automobile_104_Horse_2652,0.9,
156,190,reconstruction,34,369175,n73uv8g43jjoax7,633e12745ad6680bd85cd356,2,6190.5,,,,,,,,,,0.5,0.9,select_create,Deer_7039_Frog_1452,0.9,
157,191,reconstruction,35,375823,n73uv8g43jjoax7,633e12745ad6680bd85cd356,2,6646.0,,,,,,,,,,0.4,0.9,select_create,Airplane_3497_Ship_8913,0.9,
158,192,reconstruction,36,379927,n73uv8g43jjoax7,633e12745ad6680bd85cd356,2,4101.799999952316,,,,,,,,,,0.7000000000000001,0.9,rerun_select_create,Cat_9121_Deer_8566,0.9,
159,193,reconstruction,37,382711,n73uv8g43jjoax7,633e12745ad6680bd85cd356,2,2782.200000047684,,,,,,,,,,0.7000000000000001,0.9,rerun_select_create,Airplane_9724_Automobile_6577,0.9,
160,201,reconstruction,6,233305,0y0tvp2v5hmmul4,633e12745ad6680bd85cd356,0,27206.69499994256,,,,,,,,,,0.6,0.1,select_create,Cat_8739_Frog_7333,0.1,
161,202,reconstruction,7,247294,0y0tvp2v5hmmul4,633e12745ad6680bd85cd356,0,13980.750000104308,,,,,,,,,,0.5,0.1,select_create,Automobile_3066_Ship_959,0.1,
162,203,reconstruction,8,272987,0y0tvp2v5hmmul4,633e12745ad6680bd85cd356,0,25684.690000023693,,,,,,,,,,0.6,0.1,select_create,Automobile_9197_Deer_8914,0.1,
163,204,reconstruction,9,284607,0y0tvp2v5hmmul4,633e12745ad6680bd85cd356,0,11612.539999885485,,,,,,,,,,0.5,0.1,select_create,Automobile_2773_Deer_4985,0.1,
164,205,reconstruction,10,303319,0y0tvp2v5hmmul4,633e12745ad6680bd85cd356,0,18706.179999979213,,,,,,,,,,0.6,0.1,select_create,Bird_6519_Cat_1445,0.1,
165,206,reconstruction,11,324619,0y0tvp2v5hmmul4,633e12745ad6680bd85cd356,0,21293.620000011288,,,,,,,,,,0.5,0.1,select_create,Airplane_4792_Frog_8881,0.1,
166,207,reconstruction,12,342082,0y0tvp2v5hmmul4,633e12745ad6680bd85cd356,0,17457.840000046417,,,,,,,,,,0.5000000000000001,0.1,select_create,Automobile_5366_Frog_6330,0.1,
167,208,reconstruction,13,360070,0y0tvp2v5hmmul4,633e12745ad6680bd85cd356,0,17981.4250000054,,,,,,,,,,0.6,0.1,select_create,Cat_5817_Ship_909,0.1,
168,209,reconstruction,14,370445,0y0tvp2v5hmmul4,633e12745ad6680bd85cd356,0,10363.899999996647,,,,,,,,,,0.4,0.1,select_create,Frog_3588_Ship_404,0.1,
169,210,reconstruction,15,386565,0y0tvp2v5hmmul4,633e12745ad6680bd85cd356,0,16110.03000009805,,,,,,,,,,0.4000000000000001,0.1,select_create,Deer_6753_Frog_1578,0.1,
170,211,reconstruction,16,401232,0y0tvp2v5hmmul4,633e12745ad6680bd85cd356,0,14661.179999937303,,,,,,,,,,0.5000000000000001,0.1,select_create,Airplane_6491_Frog_8781,0.1,
171,212,reconstruction,17,421706,0y0tvp2v5hmmul4,633e12745ad6680bd85cd356,0,20466.61000000313,,,,,,,,,,0.5000000000000001,0.1,select_create,Cat_7496_Ship_260,0.1,
172,213,reconstruction,18,430910,0y0tvp2v5hmmul4,633e12745ad6680bd85cd356,0,9198.605000041423,,,,,,,,,,0.4,0.1,select_create,Airplane_9354_Automobile_7484,0.1,
173,214,reconstruction,19,447149,0y0tvp2v5hmmul4,633e12745ad6680bd85cd356,0,16230.984999914654,,,,,,,,,,0.7,0.1,select_create,Automobile_8811_Horse_3332,0.1,
174,215,reconstruction,20,458405,0y0tvp2v5hmmul4,633e12745ad6680bd85cd356,0,11248.765000025742,,,,,,,,,,0.5,0.1,select_create,Deer_9393_Truck_4588,0.1,
175,216,reconstruction,21,469373,0y0tvp2v5hmmul4,633e12745ad6680bd85cd356,0,10959.18000000529,,,,,,,,,,0.4,0.1,select_create,Automobile_5079_Deer_5654,0.1,
176,217,reconstruction,22,492055,0y0tvp2v5hmmul4,633e12745ad6680bd85cd356,0,22672.110000043176,,,,,,,,,,0.5,0.1,select_create,Bird_7104_Truck_9692,0.1,
177,218,reconstruction,23,505343,0y0tvp2v5hmmul4,633e12745ad6680bd85cd356,0,13281.499999924565,,,,,,,,,,0.4000000000000001,0.1,select_create,Cat_6596_Ship_6975,0.1,
178,219,reconstruction,24,513915,0y0tvp2v5hmmul4,633e12745ad6680bd85cd356,0,8564.654999994673,,,,,,,,,,0.4,0.1,select_create,Automobile_2504_Dog_9098,0.1,
179,220,reconstruction,25,535723,0y0tvp2v5hmmul4,633e12745ad6680bd85cd356,0,21801.585000008345,,,,,,,,,,0.6000000000000001,0.1,select_create,Bird_4729_Horse_2682,0.1,
180,221,reconstruction,26,547528,0y0tvp2v5hmmul4,633e12745ad6680bd85cd356,0,11799.044999992477,,,,,,,,,,0.4,0.1,select_create,Airplane_847_Horse_9554,0.1,
181,222,reconstruction,27,556630,0y0tvp2v5hmmul4,633e12745ad6680bd85cd356,0,9094.020000076853,,,,,,,,,,0.3,0.1,select_create,Automobile_9535_Ship_7765,0.1,
182,223,reconstruction,28,580842,0y0tvp2v5hmmul4,633e12745ad6680bd85cd356,0,24204.89500008989,,,,,,,,,,0.6,0.1,select_create,Deer_583_Horse_6667,0.1,
183,224,reconstruction,29,592512,0y0tvp2v5hmmul4,633e12745ad6680bd85cd356,0,11659.900000086054,,,,,,,,,,0.4,0.1,select_create,Bird_1723_Deer_7654,0.1,
184,225,reconstruction,30,607326,0y0tvp2v5hmmul4,633e12745ad6680bd85cd356,0,14808.109999983571,,,,,,,,,,0.7000000000000001,0.1,select_create,Cat_6647_Horse_7703,0.1,
185,226,reconstruction,31,619506,0y0tvp2v5hmmul4,633e12745ad6680bd85cd356,0,12172.580000013111,,,,,,,,,,0.4,0.1,select_create,Airplane_7428_Dog_5504,0.1,
186,227,reconstruction,32,633565,0y0tvp2v5hmmul4,633e12745ad6680bd85cd356,0,14048.425000044515,,,,,,,,,,0.5,0.1,select_create,Airplane_2535_Horse_4332,0.1,
187,228,reconstruction,33,646920,0y0tvp2v5hmmul4,633e12745ad6680bd85cd356,0,13347.234999993816,,,,,,,,,,0.5,0.1,select_create,Cat_1593_Horse_1201,0.1,
188,229,reconstruction,34,657391,0y0tvp2v5hmmul4,633e12745ad6680bd85cd356,0,10461.259999894535,,,,,,,,,,0.5,0.1,select_create,Cat_650_Horse_4951,0.1,
189,230,reconstruction,35,668095,0y0tvp2v5hmmul4,633e12745ad6680bd85cd356,0,10697.399999946356,,,,,,,,,,0.5,0.1,select_create,Automobile_3565_Dog_3849,0.1,
190,231,reconstruction,36,678218,0y0tvp2v5hmmul4,633e12745ad6680bd85cd356,0,10115.35500001628,,,,,,,,,,0.4,0.1,rerun_select_create,Airplane_4792_Frog_8881,0.1,
191,232,reconstruction,37,690130,0y0tvp2v5hmmul4,633e12745ad6680bd85cd356,0,11906.140000093728,,,,,,,,,,0.5,0.1,rerun_select_create,Airplane_6491_Frog_8781,0.1,
192,240,reconstruction,6,147258,apgusqngvrmv4xc,633e12745ad6680bd85cd356,5,17533.0,,,,,,,,,,0.9,0.9,select_create,Deer_4114_Horse_1119,0.9,
193,241,reconstruction,7,169129,apgusqngvrmv4xc,633e12745ad6680bd85cd356,5,21868.0,,,,,,,,,,0.3,0.9,select_create,Cat_9310_Ship_9491,0.9,
194,242,reconstruction,8,178633,apgusqngvrmv4xc,633e12745ad6680bd85cd356,5,9503.0,,,,,,,,,,0.4,0.9,select_create,Dog_1818_Truck_5938,0.9,
195,243,reconstruction,9,191201,apgusqngvrmv4xc,633e12745ad6680bd85cd356,5,12566.0,,,,,,,,,,0.5000000000000001,0.9,select_create,Horse_5096_Truck_9312,0.9,
196,244,reconstruction,10,201121,apgusqngvrmv4xc,633e12745ad6680bd85cd356,5,9919.0,,,,,,,,,,0.4,0.9,select_create,Dog_2316_Horse_7086,0.9,
197,245,reconstruction,11,209498,apgusqngvrmv4xc,633e12745ad6680bd85cd356,5,8376.0,,,,,,,,,,0.5,0.9,select_create,Bird_5819_Dog_8776,0.9,
198,246,reconstruction,12,219382,apgusqngvrmv4xc,633e12745ad6680bd85cd356,5,9883.0,,,,,,,,,,0.5000000000000001,0.9,select_create,Bird_354_Deer_6507,0.9,
199,247,reconstruction,13,227119,apgusqngvrmv4xc,633e12745ad6680bd85cd356,5,7736.0,,,,,,,,,,0.5,0.9,select_create,Automobile_7570_Cat_4094,0.9,
200,248,reconstruction,14,233643,apgusqngvrmv4xc,633e12745ad6680bd85cd356,5,6522.0,,,,,,,,,,0.6,0.9,select_create,Horse_6044_Ship_7600,0.9,
201,249,reconstruction,15,240700,apgusqngvrmv4xc,633e12745ad6680bd85cd356,5,7055.0,,,,,,,,,,0.3,0.9,select_create,Automobile_1882_Deer_4227,0.9,
202,250,reconstruction,16,247887,apgusqngvrmv4xc,633e12745ad6680bd85cd356,5,7186.0,,,,,,,,,,0.5,0.9,select_create,Cat_2285_Frog_5513,0.9,
203,251,reconstruction,17,256133,apgusqngvrmv4xc,633e12745ad6680bd85cd356,5,8244.0,,,,,,,,,,0.3,0.9,select_create,Airplane_6057_Deer_9189,0.9,
204,252,reconstruction,18,265531,apgusqngvrmv4xc,633e12745ad6680bd85cd356,5,9398.0,,,,,,,,,,0.5,0.9,select_create,Airplane_6069_Horse_578,0.9,
205,253,reconstruction,19,273667,apgusqngvrmv4xc,633e12745ad6680bd85cd356,5,8134.0,,,,,,,,,,0.4,0.9,select_create,Automobile_2813_Truck_8727,0.9,
206,254,reconstruction,20,285561,apgusqngvrmv4xc,633e12745ad6680bd85cd356,5,11893.0,,,,,,,,,,0.6,0.9,select_create,Cat_6705_Frog_783,0.9,
207,255,reconstruction,21,294973,apgusqngvrmv4xc,633e12745ad6680bd85cd356,5,9410.0,,,,,,,,,,0.6,0.9,select_create,Cat_2422_Truck_6579,0.9,
208,256,reconstruction,22,304098,apgusqngvrmv4xc,633e12745ad6680bd85cd356,5,9124.0,,,,,,,,,,0.3,0.9,select_create,Airplane_8812_Bird_3076,0.9,
209,257,reconstruction,23,312386,apgusqngvrmv4xc,633e12745ad6680bd85cd356,5,8287.0,,,,,,,,,,0.6,0.9,select_create,Bird_1043_Horse_5464,0.9,
210,258,reconstruction,24,318884,apgusqngvrmv4xc,633e12745ad6680bd85cd356,5,6496.0,,,,,,,,,,0.4,0.9,select_create,Airplane_4270_Deer_849,0.9,
211,259,reconstruction,25,326762,apgusqngvrmv4xc,633e12745ad6680bd85cd356,5,7877.0,,,,,,,,,,0.4,0.9,select_create,Airplane_6491_Frog_8781,0.9,
212,260,reconstruction,26,334823,apgusqngvrmv4xc,633e12745ad6680bd85cd356,5,8060.0,,,,,,,,,,0.6,0.9,select_create,Bird_7508_Frog_7690,0.9,
213,261,reconstruction,27,343674,apgusqngvrmv4xc,633e12745ad6680bd85cd356,5,8850.0,,,,,,,,,,0.5,0.9,select_create,Airplane_2589_Cat_6202,0.9,
214,262,reconstruction,28,353324,apgusqngvrmv4xc,633e12745ad6680bd85cd356,5,9649.0,,,,,,,,,,0.5,0.9,select_create,Cat_2175_Dog_8788,0.9,
215,263,reconstruction,29,360718,apgusqngvrmv4xc,633e12745ad6680bd85cd356,5,7391.0,,,,,,,,,,0.6000000000000001,0.9,select_create,Airplane_2628_Frog_9653,0.9,
216,264,reconstruction,30,368824,apgusqngvrmv4xc,633e12745ad6680bd85cd356,5,8106.0,,,,,,,,,,0.5,0.9,select_create,Horse_5558_Ship_7706,0.9,
217,265,reconstruction,31,375675,apgusqngvrmv4xc,633e12745ad6680bd85cd356,5,6851.0,,,,,,,,,,0.5,0.9,select_create,Airplane_258_Truck_744,0.9,
218,266,reconstruction,32,387081,apgusqngvrmv4xc,633e12745ad6680bd85cd356,5,11403.0,,,,,,,,,,0.6000000000000001,0.9,select_create,Frog_4161_Truck_1439,0.9,
219,267,reconstruction,33,395194,apgusqngvrmv4xc,633e12745ad6680bd85cd356,5,8112.0,,,,,,,,,,0.5,0.9,select_create,Airplane_2200_Ship_1281,0.9,
220,268,reconstruction,34,402947,apgusqngvrmv4xc,633e12745ad6680bd85cd356,5,7751.0,,,,,,,,,,0.5,0.9,select_create,Ship_6691_Truck_5674,0.9,
221,269,reconstruction,35,411386,apgusqngvrmv4xc,633e12745ad6680bd85cd356,5,8439.0,,,,,,,,,,0.3,0.9,select_create,Frog_2865_Horse_7935,0.9,
222,270,reconstruction,36,418590,apgusqngvrmv4xc,633e12745ad6680bd85cd356,5,7203.0,,,,,,,,,,0.5,0.9,rerun_select_create,Bird_5819_Dog_8776,0.9,
223,271,reconstruction,37,425070,apgusqngvrmv4xc,633e12745ad6680bd85cd356,5,6478.0,,,,,,,,,,0.4,0.9,rerun_select_create,Cat_2285_Frog_5513,0.9,
224,279,reconstruction,6,326808,za14j146wlrdxtf,633e12745ad6680bd85cd356,4,43869.5,,,,,,,,,,0.5,0.9,select_create,Ship_337_Truck_2305,0.9,
225,280,reconstruction,7,334070,za14j146wlrdxtf,633e12745ad6680bd85cd356,4,7257.600000008941,,,,,,,,,,0.6000000000000001,0.9,select_create,Deer_9711_Horse_3187,0.9,
226,281,reconstruction,8,343078,za14j146wlrdxtf,633e12745ad6680bd85cd356,4,9004.60000000894,,,,,,,,,,0.6000000000000001,0.9,select_create,Automobile_3370_Horse_2734,0.9,
227,282,reconstruction,9,354535,za14j146wlrdxtf,633e12745ad6680bd85cd356,4,11453.29999999702,,,,,,,,,,0.4,0.9,select_create,Dog_3748_Horse_5690,0.9,
228,283,reconstruction,10,362489,za14j146wlrdxtf,633e12745ad6680bd85cd356,4,7949.40000000596,,,,,,,,,,0.4,0.9,select_create,Automobile_2484_Truck_1697,0.9,
229,284,reconstruction,11,374618,za14j146wlrdxtf,633e12745ad6680bd85cd356,4,12125.0,,,,,,,,,,0.7000000000000001,0.9,select_create,Bird_2383_Dog_9098,0.9,
230,285,reconstruction,12,386214,za14j146wlrdxtf,633e12745ad6680bd85cd356,4,11591.70000000298,,,,,,,,,,0.5000000000000001,0.9,select_create,Ship_3357_Truck_5958,0.9,
231,286,reconstruction,13,392371,za14j146wlrdxtf,633e12745ad6680bd85cd356,4,6153.20000000298,,,,,,,,,,0.5,0.9,select_create,Deer_8086_Truck_4952,0.9,
232,287,reconstruction,14,398381,za14j146wlrdxtf,633e12745ad6680bd85cd356,4,6006.20000000298,,,,,,,,,,0.4,0.9,select_create,Airplane_4040_Bird_2097,0.9,
233,288,reconstruction,15,406846,za14j146wlrdxtf,633e12745ad6680bd85cd356,4,8462.29999999702,,,,,,,,,,0.5,0.9,select_create,Bird_6145_Cat_7399,0.9,
234,289,reconstruction,16,413584,za14j146wlrdxtf,633e12745ad6680bd85cd356,4,6734.4000000059605,,,,,,,,,,0.6,0.9,select_create,Ship_8441_Truck_5521,0.9,
235,290,reconstruction,17,420523,za14j146wlrdxtf,633e12745ad6680bd85cd356,4,6934.0,,,,,,,,,,0.4,0.9,select_create,Automobile_366_Dog_8115,0.9,
236,291,reconstruction,18,428042,za14j146wlrdxtf,633e12745ad6680bd85cd356,4,7513.599999994039,,,,,,,,,,0.5,0.9,select_create,Cat_78_Deer_1015,0.9,
237,292,reconstruction,19,436478,za14j146wlrdxtf,633e12745ad6680bd85cd356,4,8432.89999999106,,,,,,,,,,0.4,0.9,select_create,Bird_7821_Ship_2380,0.9,
238,293,reconstruction,20,442715,za14j146wlrdxtf,633e12745ad6680bd85cd356,4,6233.20000000298,,,,,,,,,,0.5,0.9,select_create,Cat_4652_Truck_4550,0.9,
239,294,reconstruction,21,449347,za14j146wlrdxtf,633e12745ad6680bd85cd356,4,6627.29999999702,,,,,,,,,,0.5,0.9,select_create,Automobile_4549_Cat_1377,0.9,
240,295,reconstruction,22,457104,za14j146wlrdxtf,633e12745ad6680bd85cd356,4,7753.599999994039,,,,,,,,,,0.5,0.9,select_create,Airplane_4824_Truck_4719,0.9,
241,296,reconstruction,23,465424,za14j146wlrdxtf,633e12745ad6680bd85cd356,4,8316.89999999106,,,,,,,,,,0.4,0.9,select_create,Automobile_947_Cat_4760,0.9,
242,297,reconstruction,24,472955,za14j146wlrdxtf,633e12745ad6680bd85cd356,4,7527.0,,,,,,,,,,0.6,0.9,select_create,Deer_1945_Dog_9376,0.9,
243,298,reconstruction,25,480181,za14j146wlrdxtf,633e12745ad6680bd85cd356,4,7221.70000000298,,,,,,,,,,0.6,0.9,select_create,Cat_4346_Truck_4932,0.9,
244,299,reconstruction,26,486685,za14j146wlrdxtf,633e12745ad6680bd85cd356,4,6500.0,,,,,,,,,,0.5,0.9,select_create,Airplane_4216_Horse_6266,0.9,
245,300,reconstruction,27,492942,za14j146wlrdxtf,633e12745ad6680bd85cd356,4,6253.899999991059,,,,,,,,,,0.5,0.9,select_create,Bird_3934_Dog_6890,0.9,
246,301,reconstruction,28,498242,za14j146wlrdxtf,633e12745ad6680bd85cd356,4,5296.4000000059605,,,,,,,,,,0.4,0.9,select_create,Automobile_3553_Horse_7751,0.9,
247,302,reconstruction,29,505397,za14j146wlrdxtf,633e12745ad6680bd85cd356,4,7151.100000008941,,,,,,,,,,0.6,0.9,select_create,Cat_3572_Dog_6564,0.9,
248,303,reconstruction,30,512443,za14j146wlrdxtf,633e12745ad6680bd85cd356,4,7042.899999991059,,,,,,,,,,0.4,0.9,select_create,Airplane_8909_Dog_1793,0.9,
249,304,reconstruction,31,518623,za14j146wlrdxtf,633e12745ad6680bd85cd356,4,6175.59999999404,,,,,,,,,,0.4,0.9,select_create,Bird_4873_Deer_4677,0.9,
250,305,reconstruction,32,526176,za14j146wlrdxtf,633e12745ad6680bd85cd356,4,7549.0,,,,,,,,,,0.6,0.9,select_create,Airplane_74_Dog_3610,0.9,
251,306,reconstruction,33,532243,za14j146wlrdxtf,633e12745ad6680bd85cd356,4,6063.70000000298,,,,,,,,,,0.6,0.9,select_create,Automobile_2712_Truck_2433,0.9,
252,307,reconstruction,34,538669,za14j146wlrdxtf,633e12745ad6680bd85cd356,4,6422.5,,,,,,,,,,0.7,0.9,select_create,Airplane_1719_Automobile_4425,0.9,
253,308,reconstruction,35,548074,za14j146wlrdxtf,633e12745ad6680bd85cd356,4,9400.89999999106,,,,,,,,,,0.5,0.9,select_create,Dog_478_Truck_9099,0.9,
254,309,reconstruction,36,555032,za14j146wlrdxtf,633e12745ad6680bd85cd356,4,6955.0,,,,,,,,,,0.7,0.9,rerun_select_create,Bird_2383_Dog_9098,0.9,
255,310,reconstruction,37,561850,za14j146wlrdxtf,633e12745ad6680bd85cd356,4,6814.5,,,,,,,,,,0.6,0.9,rerun_select_create,Ship_8441_Truck_5521,0.9,
256,318,reconstruction,6,185380,g9qa24sowtky6t3,6343e0dafaf3e94eaa001ae4,8,50525.0,,,,,,,,,,0.3,0.9,select_create,Cat_1050_Ship_6524,0.9,
257,319,reconstruction,7,199761,g9qa24sowtky6t3,6343e0dafaf3e94eaa001ae4,8,14377.100000000091,,,,,,,,,,0.6,0.9,select_create,Cat_1603_Dog_9798,0.9,
258,320,reconstruction,8,216795,g9qa24sowtky6t3,6343e0dafaf3e94eaa001ae4,8,17030.0,,,,,,,,,,0.5,0.9,select_create,Bird_5738_Truck_9324,0.9,
259,321,reconstruction,9,226883,g9qa24sowtky6t3,6343e0dafaf3e94eaa001ae4,8,10084.700000000186,,,,,,,,,,0.5,0.9,select_create,Airplane_3497_Ship_8913,0.9,
260,322,reconstruction,10,237161,g9qa24sowtky6t3,6343e0dafaf3e94eaa001ae4,8,10275.299999999814,,,,,,,,,,0.3,0.9,select_create,Automobile_2645_Dog_4764,0.9,
261,323,reconstruction,11,248262,g9qa24sowtky6t3,6343e0dafaf3e94eaa001ae4,8,11097.899999999909,,,,,,,,,,0.5000000000000001,0.9,select_create,Airplane_8925_Bird_751,0.9,
262,324,reconstruction,12,259293,g9qa24sowtky6t3,6343e0dafaf3e94eaa001ae4,8,11028.5,,,,,,,,,,0.5000000000000001,0.9,select_create,Dog_6127_Frog_9569,0.9,
263,325,reconstruction,13,267593,g9qa24sowtky6t3,6343e0dafaf3e94eaa001ae4,8,8297.80000000028,,,,,,,,,,0.5,0.9,select_create,Deer_1821_Ship_3686,0.9,
264,326,reconstruction,14,275131,g9qa24sowtky6t3,6343e0dafaf3e94eaa001ae4,8,7535.5,,,,,,,,,,0.6,0.9,select_create,Frog_3446_Ship_6737,0.9,
265,327,reconstruction,15,284641,g9qa24sowtky6t3,6343e0dafaf3e94eaa001ae4,8,9506.5,,,,,,,,,,0.7,0.9,select_create,Airplane_6985_Cat_1612,0.9,
266,328,reconstruction,16,291546,g9qa24sowtky6t3,6343e0dafaf3e94eaa001ae4,8,6902.299999999814,,,,,,,,,,0.6,0.9,select_create,Frog_2702_Horse_1780,0.9,
267,329,reconstruction,17,298223,g9qa24sowtky6t3,6343e0dafaf3e94eaa001ae4,8,6674.300000000279,,,,,,,,,,0.6,0.9,select_create,Horse_1934_Ship_6296,0.9,
268,330,reconstruction,18,304604,g9qa24sowtky6t3,6343e0dafaf3e94eaa001ae4,8,6377.600000000093,,,,,,,,,,0.4,0.9,select_create,Dog_5692_Truck_585,0.9,
269,331,reconstruction,19,311607,g9qa24sowtky6t3,6343e0dafaf3e94eaa001ae4,8,7000.399999999907,,,,,,,,,,0.6,0.9,select_create,Airplane_778_Frog_7183,0.9,
270,332,reconstruction,20,320365,g9qa24sowtky6t3,6343e0dafaf3e94eaa001ae4,8,8755.0,,,,,,,,,,0.5,0.9,select_create,Dog_8170_Frog_6693,0.9,
271,333,reconstruction,21,328024,g9qa24sowtky6t3,6343e0dafaf3e94eaa001ae4,8,7655.799999999814,,,,,,,,,,0.6000000000000001,0.9,select_create,Airplane_8777_Truck_139,0.9,
272,334,reconstruction,22,337217,g9qa24sowtky6t3,6343e0dafaf3e94eaa001ae4,8,9188.799999999814,,,,,,,,,,0.5,0.9,select_create,Dog_2525_Truck_1082,0.9,
273,335,reconstruction,23,348008,g9qa24sowtky6t3,6343e0dafaf3e94eaa001ae4,8,10787.899999999909,,,,,,,,,,0.4,0.9,select_create,Automobile_6742_Cat_6311,0.9,
274,336,reconstruction,24,357227,g9qa24sowtky6t3,6343e0dafaf3e94eaa001ae4,8,9215.400000000373,,,,,,,,,,0.5,0.9,select_create,Bird_755_Horse_3890,0.9,
275,337,reconstruction,25,364589,g9qa24sowtky6t3,6343e0dafaf3e94eaa001ae4,8,7360.399999999907,,,,,,,,,,0.4,0.9,select_create,Automobile_2607_Ship_3151,0.9,
276,338,reconstruction,26,370977,g9qa24sowtky6t3,6343e0dafaf3e94eaa001ae4,8,6384.899999999907,,,,,,,,,,0.5000000000000001,0.9,select_create,Bird_5085_Horse_1169,0.9,
277,339,reconstruction,27,382738,g9qa24sowtky6t3,6343e0dafaf3e94eaa001ae4,8,11758.700000000186,,,,,,,,,,0.3,0.9,select_create,Automobile_5108_Ship_6602,0.9,
278,340,reconstruction,28,389673,g9qa24sowtky6t3,6343e0dafaf3e94eaa001ae4,8,6932.299999999814,,,,,,,,,,0.5000000000000001,0.9,select_create,Horse_87_Truck_3409,0.9,
279,341,reconstruction,29,394097,g9qa24sowtky6t3,6343e0dafaf3e94eaa001ae4,8,4422.600000000093,,,,,,,,,,0.4000000000000001,0.9,select_create,Bird_1196_Horse_643,0.9,
280,342,reconstruction,30,400797,g9qa24sowtky6t3,6343e0dafaf3e94eaa001ae4,8,6696.800000000279,,,,,,,,,,0.5000000000000001,0.9,select_create,Deer_9715_Dog_1854,0.9,
281,343,reconstruction,31,407001,g9qa24sowtky6t3,6343e0dafaf3e94eaa001ae4,8,6201.0,,,,,,,,,,0.4,0.9,select_create,Airplane_6494_Deer_3507,0.9,
282,344,reconstruction,32,416602,g9qa24sowtky6t3,6343e0dafaf3e94eaa001ae4,8,9597.30000000028,,,,,,,,,,0.6000000000000001,0.9,select_create,Deer_6992_Dog_7828,0.9,
283,345,reconstruction,33,422795,g9qa24sowtky6t3,6343e0dafaf3e94eaa001ae4,8,6191.300000000279,,,,,,,,,,0.6,0.9,select_create,Deer_9393_Truck_4588,0.9,
284,346,reconstruction,34,427131,g9qa24sowtky6t3,6343e0dafaf3e94eaa001ae4,8,4334.299999999814,,,,,,,,,,0.5000000000000001,0.9,select_create,Airplane_6118_Deer_6855,0.9,
285,347,reconstruction,35,437144,g9qa24sowtky6t3,6343e0dafaf3e94eaa001ae4,8,10009.399999999909,,,,,,,,,,0.7,0.9,select_create,Dog_8045_Frog_9641,0.9,
286,348,reconstruction,36,453828,g9qa24sowtky6t3,6343e0dafaf3e94eaa001ae4,8,16680.5,,,,,,,,,,0.6000000000000001,0.9,rerun_select_create,Airplane_8925_Bird_751,0.9,
287,349,reconstruction,37,460111,g9qa24sowtky6t3,6343e0dafaf3e94eaa001ae4,8,6280.299999999814,,,,,,,,,,0.6000000000000001,0.9,rerun_select_create,Frog_2702_Horse_1780,0.9,
288,357,reconstruction,6,221365,ozffgkbjvohnvv3,633e12745ad6680bd85cd356,4,48658.60000000056,,,,,,,,,,0.4,0.1,select_create,Dog_3748_Horse_5690,0.1,
